Country Name,"Country Code","Series","Series Code","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
Solomon Islands,"SLB","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Solomon Islands,"SLB","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Solomon Islands,"SLB","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Solomon Islands,"SLB","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","362"
Solomon Islands,"SLB","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","351"
Solomon Islands,"SLB","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","373"
Solomon Islands,"SLB","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","18.30426","..","..","..","..","..","..","25.90973","25.43075","25.77167","25.47326"
Solomon Islands,"SLB","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","23.63941","..","..","28.76921","29.01402","28.23717","29.13813","28.59528","27.99814","28.1464","27.64278"
Solomon Islands,"SLB","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","26.92083","..","..","34.00997","30.97149","29.84638","..","..","..","..",".."
Solomon Islands,"SLB","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Solomon Islands,"SLB","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","34.52251","..","..","43.56513","35.11101","33.20489","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Somalia,"SOM","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","6.16","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","6.21","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","3.39","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","3.38","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.1","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.09","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","9.64","..","..","..","..","..","..",".."
South Africa,"ZAF","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","9.69","..","..","..","..","..","..",".."
South Africa,"ZAF","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","88.96913","..","93.08796","93.04276","93.40674","94.22386","..","94.82812","95.0761","..",".."
South Africa,"ZAF","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","87.81082","..","92.30061","92.3439","92.83443","93.51408","..","94.34273","94.68964","..",".."
South Africa,"ZAF","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","90.33844","..","93.93732","93.79687","94.01879","94.97685","..","95.33756","95.47947","..",".."
South Africa,"ZAF","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","343"
South Africa,"ZAF","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","328"
South Africa,"ZAF","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","359"
South Africa,"ZAF","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","2.47159","2.67771","2.87617","3.30162","3.50603","3.71338","3.83394","4.06287","..","4.49108",".."
South Africa,"ZAF","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","2.72291","2.89839","3.18311","3.51115","3.60187","3.60341","..","..","3.7777","3.97892",".."
South Africa,"ZAF","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","2.93642","2.99831","3.23678","3.67878","3.90113","4.10692","..","4.18667","..","4.65435",".."
South Africa,"ZAF","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","5.22153","5.01123","4.84899","6.24707","7.38131",".."
South Africa,"ZAF","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","3.07404","3.06262","3.27394","3.80457","4.12939","4.48192","..","..","..","5.07442",".."
South Asia,"SAS","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","57.20137","58.72797","59.52391","61.63103","61.34565","64.31372","64.95564","65.83908","66.74178","67.58117",".."
South Asia,"SAS","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","43.22328","44.80497","45.91274","49.74742","50.18635","52.93998","53.81875","54.99041","56.12604","57.28054",".."
South Asia,"SAS","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","70.43122","71.81503","72.46603","72.94629","72.26535","75.17422","75.60412","76.19668","76.86299","77.40921",".."
South Asia,"SAS","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","24.82241","25.83833","27.16906","28.17572","29.27065","30.43299","31.54304","32.76183","32.53802","31.30338","30.97521"
South Asia,"SAS","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","46.18907","46.09653","46.80886","47.12493","47.46185","47.97121","48.69873","50.71732","50.86279","51.31709","50.86079"
South Asia,"SAS","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
South Asia,"SAS","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
South Asia (IDA & IBRD),"TSA","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","22.06644","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","13.82501","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","31.07523","..","..","..","..","..","..","..","..",".."
South Sudan,"SSD","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","336"
